matrix,backend,nodes,ranks,job,trial,source,status,solver_s,iterations,relative_residual,tolerance,error_norm,rows,full_nnz,gflops_total,iteration_us,allreduce_us,allreduce_calls,gemv_s,dot_s,nrm2_s,axpy_s,copy_s,allreduce_s,haloexchange_s,other_s
Queen_4147,acg-cg-nvshmem,4,16,55399444,1,acg-results/acg-cg-nvshmem/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-004-nodes-0016-procs-55399444-1-stderr.txt,valid,14.909506,26234.0,9.66198272801579e-07,1e-06,0.190174015348366,4147110,329499284,1232.5551606538809,568.3275901501869,77.03259005145797,52470,8.619192,0.350134,0.334355,0.604073,1.8e-05,4.0419,0.074202,0.885625
Queen_4147,acg-cg-nvshmem,4,16,55399444,2,acg-results/acg-cg-nvshmem/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-004-nodes-0016-procs-55399444-2-stderr.txt,valid,15.074771,26306.0,9.898352508491524e-07,1e-06,0.190171370599082,4147110,329499284,1222.388212676398,573.0544742644264,78.45121070437527,52614,8.681641,0.353932,0.336648,0.60916,1.9e-05,4.127632,0.07527,0.890462
Queen_4147,acg-cg-nvshmem,4,16,55399444,3,acg-results/acg-cg-nvshmem/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-004-nodes-0016-procs-55399444-3-stderr.txt,valid,14.772629,25777.0,9.446911563919706e-07,1e-06,0.190196322106191,4147110,329499284,1222.30605837485,573.0934166117081,78.17736053999533,51556,8.520356,0.347046,0.330023,0.59789,1.9e-05,4.030512,0.075011,0.871765
Queen_4147,acg-cg-nvshmem,4,16,55399456,1,acg-results/acg-cg-nvshmem/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-004-nodes-0016-procs-55399456-1-stderr.txt,valid,15.136133,26591.0,9.518198679194224e-07,1e-06,0.190157395039356,4147110,329499284,1230.6218658739324,569.2201496747019,77.80840102286403,53184,8.71532,0.356728,0.339095,0.614728,1.8e-05,4.138162,0.074634,0.897439
Queen_4147,acg-cg-nvshmem,4,16,55399456,2,acg-results/acg-cg-nvshmem/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-004-nodes-0016-procs-55399456-2-stderr.txt,valid,14.641638,25862.0,9.651999499122988e-07,1e-06,0.190192679090175,4147110,329499284,1237.307864502865,566.1448457195886,76.73228163786104,51726,8.456279,0.345847,0.330375,0.597257,1.9e-05,3.969054,0.073623,0.869175
Queen_4147,acg-cg-nvshmem,4,16,55399456,3,acg-results/acg-cg-nvshmem/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-004-nodes-0016-procs-55399456-3-stderr.txt,valid,15.185269,26749.0,9.847554917594708e-07,1e-06,0.190151144633375,4147110,329499284,1233.9281208729328,567.6948297132603,77.26405607476636,53500,8.75951,0.35686,0.340836,0.618438,1.9e-05,4.133627,0.076685,0.899286
Queen_4147,acg-cg-nvshmem,4,16,55399471,1,acg-results/acg-cg-nvshmem/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-004-nodes-0016-procs-55399471-1-stderr.txt,valid,14.965186,26186.0,9.682674600473892e-07,1e-06,0.190176871121962,4147110,329499284,1225.7225549375732,571.4956847170243,78.0019666246611,52374,8.633153,0.350072,0.335604,0.606191,1.8e-05,4.085275,0.073776,0.881077
Queen_4147,acg-cg-nvshmem,4,16,55399471,2,acg-results/acg-cg-nvshmem/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-004-nodes-0016-procs-55399471-2-stderr.txt,valid,15.020775,26257.0,9.986556801092001e-07,1e-06,0.190173089109677,4147110,329499284,1224.497362184308,572.0674486803518,78.19237946530582,52516,8.6654,0.350142,0.335336,0.608325,1.9e-05,4.106351,0.074728,0.880457
Queen_4147,acg-cg-nvshmem,4,16,55399471,3,acg-results/acg-cg-nvshmem/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-004-nodes-0016-procs-55399471-3-stderr.txt,valid,15.261105,26701.0,9.762739138881373e-07,1e-06,0.190153197291599,4147110,329499284,1225.5932907909355,571.5555597168646,78.10207100591717,53404,8.796977,0.356309,0.34152,0.617309,1.9e-05,4.170963,0.074935,0.90306
Queen_4147,acg-cg-nvshmem,8,32,55399445,1,acg-results/acg-cg-nvshmem/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-008-nodes-0032-procs-55399445-1-stderr.txt,valid,14.929105,26539.0,9.89232785436127e-07,1e-06,0.190160907938406,4147110,329499284,1245.247575915636,562.534571762312,107.47175960813867,53080,7.018918,0.307856,0.299529,0.546323,1.8e-05,5.704601,0.076721,0.975125
Queen_4147,acg-cg-nvshmem,8,32,55399445,2,acg-results/acg-cg-nvshmem/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-008-nodes-0032-procs-55399445-2-stderr.txt,valid,14.784483,26281.0,9.073027867508875e-07,1e-06,0.190172510859816,4147110,329499284,1245.2048974249556,562.5540504547012,107.66988813636709,52564,6.946113,0.303718,0.295188,0.541083,1.7e-05,5.65956,0.074715,0.964081
Queen_4147,acg-cg-nvshmem,8,32,55399445,3,acg-results/acg-cg-nvshmem/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-008-nodes-0032-procs-55399445-3-stderr.txt,valid,14.677332,26150.0,9.804708880942138e-07,1e-06,0.190178612342749,4147110,329499284,1248.0435211922713,561.2746462715105,107.23368131237811,52302,6.901637,0.303286,0.294723,0.536912,1.7e-05,5.608536,0.074214,0.957993
Queen_4147,acg-cg-nvshmem,8,32,55399457,1,acg-results/acg-cg-nvshmem/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-008-nodes-0032-procs-55399457-1-stderr.txt,valid,14.875401,26527.0,9.991856833634133e-07,1e-06,0.190160834444771,4147110,329499284,1249.178168428804,560.7645417876126,107.0825542822678,53056,6.995645,0.306745,0.297785,0.546715,1.9e-05,5.681372,0.076153,0.970954
Queen_4147,acg-cg-nvshmem,8,32,55399457,2,acg-results/acg-cg-nvshmem/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-008-nodes-0032-procs-55399457-2-stderr.txt,valid,15.064137,26835.0,9.684838988493104e-07,1e-06,0.190146761381116,4147110,329499284,1247.8491687620738,561.3615427613192,107.51423461022507,53672,7.070935,0.309057,0.299881,0.552567,1.8e-05,5.770504,0.076678,0.984484
Queen_4147,acg-cg-nvshmem,8,32,55399457,3,acg-results/acg-cg-nvshmem/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-008-nodes-0032-procs-55399457-3-stderr.txt,valid,14.736363,26294.0,9.590989083136687e-07,1e-06,0.190171307304713,4147110,329499284,1249.8889137828648,560.4458431581351,107.02142992964441,52590,6.926228,0.304874,0.29669,0.540653,1.7e-05,5.628257,0.075029,0.964603
Queen_4147,acg-cg-nvshmem,8,32,55399472,1,acg-results/acg-cg-nvshmem/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-008-nodes-0032-procs-55399472-1-stderr.txt,valid,14.763428,26269.0,9.82285555995257e-07,1e-06,0.190173615478631,4147110,329499284,1246.411402655264,562.0095169210856,107.68424057860678,52540,6.927979,0.303707,0.294943,0.540787,1.8e-05,5.65773,0.074231,0.964019
Queen_4147,acg-cg-nvshmem,8,32,55399472,2,acg-results/acg-cg-nvshmem/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-008-nodes-0032-procs-55399472-2-stderr.txt,valid,14.910697,26413.0,9.686591415166237e-07,1e-06,0.190166503402387,4147110,329499284,1240.8657109504672,564.5211448907736,108.60698871810403,52828,6.983368,0.30627,0.297897,0.54548,1.7e-05,5.73749,0.075376,0.964787
Queen_4147,acg-cg-nvshmem,8,32,55399472,3,acg-results/acg-cg-nvshmem/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-008-nodes-0032-procs-55399472-3-stderr.txt,valid,15.130225,26906.0,9.96961567134468e-07,1e-06,0.190143731477355,4147110,329499284,1245.6856510723403,562.3364677023711,107.937172482997,53814,7.086261,0.311442,0.303226,0.554973,1.8e-05,5.808531,0.076226,0.98954
Bump_2911,acg-cg-oshmpi,1,2,56216554,1,acg-results/acg-cg-oshmpi/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-001-nodes-0002-procs-56216554-1-stderr.txt,valid,22.900127,26073.0,8.856884910916242e-07,1e-06,0.144279461036135,2911419,127729899,324.01387432305506,878.3080964982933,26.85888241159776,52148,17.096466,0.762317,0.396899,2.09224,3.4e-05,1.400637,0.07687,1.074663
Bump_2911,acg-cg-oshmpi,1,2,56216554,2,acg-results/acg-cg-oshmpi/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-001-nodes-0002-procs-56216554-2-stderr.txt,valid,22.176521,25264.0,9.856958618733971e-07,1e-06,0.144507810698551,2911419,127729899,324.2049785657543,877.79136320456,26.65996437759747,50530,16.560432,0.742283,0.384994,2.029,3.4e-05,1.347128,0.074067,1.038583
Bump_2911,acg-cg-oshmpi,1,2,56216554,3,acg-results/acg-cg-oshmpi/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-001-nodes-0002-procs-56216554-3-stderr.txt,valid,26.034958,29636.0,9.81222682533489e-07,1e-06,0.144131950228856,2911419,127729899,323.9450584481066,878.490956944257,26.83053277997098,59274,19.434062,0.868346,0.452935,2.378725,3.4e-05,1.590353,0.086616,1.223886
Bump_2911,acg-cg-oshmpi,1,2,56216560,1,acg-results/acg-cg-oshmpi/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-001-nodes-0002-procs-56216560-1-stderr.txt,valid,22.628946,25659.0,9.95439642718146e-07,1e-06,0.144392064180119,2911419,127729899,322.69047090076583,881.9106746170934,27.432346063912707,51320,16.828477,0.753949,0.394801,2.063881,3.5e-05,1.407828,0.0781,1.101874
Bump_2911,acg-cg-oshmpi,1,2,56216560,2,acg-results/acg-cg-oshmpi/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-001-nodes-0002-procs-56216560-2-stderr.txt,valid,22.490056,25493.0,9.975159545012799e-07,1e-06,0.144438932215547,2911419,127729899,322.58283210677644,882.2051543560978,27.51616066525457,50988,16.716494,0.750793,0.393152,2.049092,3.5e-05,1.402994,0.077498,1.099998
Bump_2911,acg-cg-oshmpi,1,2,56216560,3,acg-results/acg-cg-oshmpi/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-001-nodes-0002-procs-56216560-3-stderr.txt,valid,25.225394,28608.0,9.887988405063474e-07,1e-06,0.144339655452523,2911419,127729899,322.74437145917324,881.7601370246085,27.425355657310636,57218,18.755411,0.84328,0.438533,2.298709,3.6e-05,1.569224,0.086492,1.233708
Bump_2911,acg-cg-oshmpi,1,2,56216568,1,acg-results/acg-cg-oshmpi/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-001-nodes-0002-procs-56216568-1-stderr.txt,valid,25.490191,29003.0,9.894195713621684e-07,1e-06,0.144375726968783,2911419,127729899,323.8014441162877,878.8811847050306,27.09993449179424,58008,19.007041,0.852463,0.447047,2.328752,3.5e-05,1.572013,0.08584,1.196999
Bump_2911,acg-cg-oshmpi,1,2,56216568,2,acg-results/acg-cg-oshmpi/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-001-nodes-0002-procs-56216568-2-stderr.txt,valid,23.879444,27180.0,9.844024901079448e-07,1e-06,0.144323044905657,2911419,127729899,323.918022399349,878.566740250184,26.892204113167285,54362,17.822201,0.79874,0.416792,2.181919,3.5e-05,1.461914,0.080576,1.117265
Bump_2911,acg-cg-oshmpi,1,2,56216568,3,acg-results/acg-cg-oshmpi/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-001-nodes-0002-procs-56216568-3-stderr.txt,valid,22.616989,25747.0,9.751707593262232e-07,1e-06,0.144361471472253,2911419,127729899,323.9683121246599,878.4320114964851,26.935781419916108,51496,16.880692,0.755358,0.393398,2.064767,3.4e-05,1.387085,0.07582,1.059833
Bump_2911,acg-cg-oshmpi,1,4,56216555,1,acg-results/acg-cg-oshmpi/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-001-nodes-0004-procs-56216555-1-stderr.txt,valid,12.715619,24993.0,9.972954644036038e-07,1e-06,0.144599183796928,2911419,127729899,559.3608116694909,508.76721482014966,27.784688325198044,49988,8.400978,0.376466,0.341377,0.910141,2.3e-05,1.388901,0.073827,1.223905
Bump_2911,acg-cg-oshmpi,1,4,56216555,2,acg-results/acg-cg-oshmpi/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-001-nodes-0004-procs-56216555-2-stderr.txt,valid,12.894379,25357.0,9.432652836400332e-07,1e-06,0.144475389592636,2911419,127729899,559.6395062028191,508.5135859920338,27.78616215789889,50716,8.521871,0.379664,0.347,0.925917,2.3e-05,1.409203,0.07444,1.236261
Bump_2911,acg-cg-oshmpi,1,4,56216555,3,acg-results/acg-cg-oshmpi/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-001-nodes-0004-procs-56216555-3-stderr.txt,valid,13.139676,25830.0,9.516962132884062e-07,1e-06,0.144360125837333,2911419,127729899,559.4359703143366,508.6982578397213,27.70711548139832,51662,8.684313,0.388661,0.353743,0.945092,2.4e-05,1.431405,0.076375,1.260063
Bump_2911,acg-cg-oshmpi,1,4,56216563,1,acg-results/acg-cg-oshmpi/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-001-nodes-0004-procs-56216563-1-stderr.txt,valid,13.096043,25707.0,9.791617718562019e-07,1e-06,0.144391998144541,2911419,127729899,558.6271205853554,509.43490099972774,27.866500700171155,51416,8.652629,0.387993,0.352644,0.940798,2.4e-05,1.432784,0.076495,1.252675
Bump_2911,acg-cg-oshmpi,1,4,56216563,2,acg-results/acg-cg-oshmpi/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-001-nodes-0004-procs-56216563-2-stderr.txt,valid,13.382118,26235.0,9.844624369814786e-07,1e-06,0.144533470799936,2911419,127729899,557.9131687387601,510.0864493996569,27.974767495044976,52472,8.835773,0.395985,0.361772,0.961711,2.3e-05,1.467892,0.077852,1.281109
Bump_2911,acg-cg-oshmpi,1,4,56216563,3,acg-results/acg-cg-oshmpi/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-001-nodes-0004-procs-56216563-3-stderr.txt,valid,13.175512,25840.0,8.84367747357878e-07,1e-06,0.144372978478065,2911419,127729899,558.1303506502063,509.88823529411764,27.890658256259435,51682,8.698734,0.387848,0.352947,0.951967,2.3e-05,1.441445,0.076888,1.26566
Bump_2911,acg-cg-oshmpi,1,4,56216569,1,acg-results/acg-cg-oshmpi/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-001-nodes-0004-procs-56216569-1-stderr.txt,valid,12.85227,25251.0,9.667666944521063e-07,1e-06,0.144530790369261,2911419,127729899,559.1260573909511,508.9806344303196,27.781660858545855,50504,8.484002,0.380955,0.345443,0.928701,2.4e-05,1.403085,0.074751,1.235307
Bump_2911,acg-cg-oshmpi,1,4,56216569,2,acg-results/acg-cg-oshmpi/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-001-nodes-0004-procs-56216569-2-stderr.txt,valid,13.106476,25736.0,9.583712601350324e-07,1e-06,0.144379514962441,2911419,127729899,558.8121046270561,509.2662418402238,27.690231961767108,51474,8.653867,0.390568,0.354846,0.945741,2.4e-05,1.425327,0.076711,1.259392
Bump_2911,acg-cg-oshmpi,1,4,56216569,3,acg-results/acg-cg-oshmpi/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-001-nodes-0004-procs-56216569-3-stderr.txt,valid,12.771025,25107.0,9.637593861021827e-07,1e-06,0.144520300465318,2911419,127729899,559.4743099596157,508.6639184291233,27.856201210769477,50216,8.430846,0.375022,0.340686,0.915629,2.3e-05,1.398827,0.073903,1.236089
Bump_2911,acg-cg-oshmpi,2,8,56216556,1,acg-results/acg-cg-oshmpi/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-002-nodes-0008-procs-56216556-1-stderr.txt,valid,9.688351,25895.0,9.243348652020424e-07,1e-06,0.144333073738131,2911419,127729899,760.6356026836764,374.139833944777,28.875424776027184,51792,4.535094,0.353013,0.338964,0.624552,1.9e-05,1.495516,0.070681,2.270509
Bump_2911,acg-cg-oshmpi,2,8,56216556,2,acg-results/acg-cg-oshmpi/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-002-nodes-0008-procs-56216556-2-stderr.txt,valid,9.521082,25556.0,9.421439485814017e-07,1e-06,0.144441816062645,2911419,127729899,763.8663462791309,372.5575989982783,28.376041788942363,51114,4.476309,0.344986,0.331249,0.613812,1.9e-05,1.450413,0.070348,2.233944
Bump_2911,acg-cg-oshmpi,2,8,56216556,3,acg-results/acg-cg-oshmpi/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-002-nodes-0008-procs-56216556-3-stderr.txt,valid,9.648852,25809.0,9.812556595244847e-07,1e-06,0.144360482553016,2911419,127729899,761.2129752770588,373.85609671044983,28.717609453700117,51620,4.522014,0.351951,0.336997,0.623873,1.9e-05,1.482403,0.07105,2.260543
Bump_2911,acg-cg-oshmpi,2,8,56216564,1,acg-results/acg-cg-oshmpi/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-002-nodes-0008-procs-56216564-1-stderr.txt,valid,9.560252,25635.0,9.782277137566072e-07,1e-06,0.144423112573228,2911419,127729899,763.0881973629984,372.9374683050517,28.88098767358402,51272,4.474148,0.349864,0.334253,0.61626,1.9e-05,1.480786,0.065824,2.239096
Bump_2911,acg-cg-oshmpi,2,8,56216564,2,acg-results/acg-cg-oshmpi/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-002-nodes-0008-procs-56216564-2-stderr.txt,valid,9.185323,24615.0,9.910623728785491e-07,1e-06,0.144696490176649,2911419,127729899,762.6351296798164,373.15957749339833,28.505382677933053,49232,4.308515,0.336485,0.320473,0.597048,1.9e-05,1.403377,0.06802,2.151386
Bump_2911,acg-cg-oshmpi,2,8,56216564,3,acg-results/acg-cg-oshmpi/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-002-nodes-0008-procs-56216564-3-stderr.txt,valid,9.615558,25778.0,9.808894967937546e-07,1e-06,0.144400025470248,2911419,127729899,762.9312355351608,373.01412056792617,28.531537297800533,51558,4.5102,0.353161,0.33759,0.624261,1.9e-05,1.471029,0.070122,2.249172
Bump_2911,acg-cg-oshmpi,2,8,56216570,1,acg-results/acg-cg-oshmpi/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-002-nodes-0008-procs-56216570-1-stderr.txt,valid,9.345292,24678.0,9.913253404462605e-07,1e-06,0.144678593866907,2911419,127729899,751.4990605429986,378.68919685549884,29.132015073544306,49358,4.33119,0.335096,0.322685,0.597185,1.9e-05,1.437898,0.066859,2.254357
Bump_2911,acg-cg-oshmpi,2,8,56216570,2,acg-results/acg-cg-oshmpi/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-002-nodes-0008-procs-56216570-2-stderr.txt,valid,9.791427,25887.0,9.869385384817808e-07,1e-06,0.144344187527885,2911419,127729899,752.3957549795346,378.2372233167227,29.17067753399258,51776,4.540593,0.350852,0.335302,0.620921,1.9e-05,1.510341,0.0704,2.362997
Bump_2911,acg-cg-oshmpi,2,8,56216570,3,acg-results/acg-cg-oshmpi/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-002-nodes-0008-procs-56216570-3-stderr.txt,valid,9.440616,24959.0,9.255946085314e-07,1e-06,0.14458475082116,2911419,127729899,752.3813540480833,378.2449617372491,28.887960737179483,49920,4.374472,0.340085,0.32533,0.603743,1.9e-05,1.442087,0.069018,2.28586
Bump_2911,acg-cg-oshmpi,4,16,56216557,1,acg-results/acg-cg-oshmpi/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-004-nodes-0016-procs-56216557-1-stderr.txt,valid,8.325269,24887.0,9.284093553925981e-07,1e-06,0.144611031268251,2911419,127729899,850.7177512212519,334.52280306987586,32.63621022179364,49776,2.390864,0.303685,0.29386,0.510112,1.7e-05,1.6245,0.063746,3.13848
Bump_2911,acg-cg-oshmpi,4,16,56216557,2,acg-results/acg-cg-oshmpi/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-004-nodes-0016-procs-56216557-2-stderr.txt,valid,8.628914,25827.0,9.997459640947108e-07,1e-06,0.144360640369553,2911419,127729899,851.7820053267421,334.1043868819453,32.4933212017965,51656,2.482017,0.315772,0.306083,0.529286,1.7e-05,1.678475,0.066175,3.251084
Bump_2911,acg-cg-oshmpi,4,16,56216557,3,acg-results/acg-cg-oshmpi/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-004-nodes-0016-procs-56216557-3-stderr.txt,valid,8.197612,24569.0,9.436529916542184e-07,1e-06,0.144704340038209,2911419,127729899,852.9263880515448,333.6567218853026,32.289133089133095,49140,2.360619,0.29993,0.290314,0.503485,1.6e-05,1.586688,0.062948,3.093608
Bump_2911,acg-cg-oshmpi,4,16,56216565,1,acg-results/acg-cg-oshmpi/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-004-nodes-0016-procs-56216565-1-stderr.txt,valid,8.524174,25857.0,9.775762818139946e-07,1e-06,0.144331864002967,2911419,127729899,863.2497284020716,329.66600920447075,31.714575759919562,51716,2.490266,0.316625,0.307165,0.528643,1.6e-05,1.640151,0.066289,3.175015
Bump_2911,acg-cg-oshmpi,4,16,56216565,2,acg-results/acg-cg-oshmpi/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-004-nodes-0016-procs-56216565-2-stderr.txt,valid,8.375964,25430.0,9.85199287956506e-07,1e-06,0.14446427885852,2911419,127729899,864.0172996775059,329.37333857648446,31.45230230820652,50862,2.450694,0.311755,0.301393,0.52204,1.6e-05,1.599727,0.065207,3.125128
Bump_2911,acg-cg-oshmpi,4,16,56216565,3,acg-results/acg-cg-oshmpi/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-004-nodes-0016-procs-56216565-3-stderr.txt,valid,8.507488,25776.0,9.858672000346966e-07,1e-06,0.144374648886205,2911419,127729899,862.2334110049876,330.0546244568591,31.822729565116195,51554,2.483001,0.316933,0.30707,0.528998,1.6e-05,1.640589,0.066065,3.164812
Bump_2911,acg-cg-oshmpi,4,16,56216571,1,acg-results/acg-cg-oshmpi/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-004-nodes-0016-procs-56216571-1-stderr.txt,valid,8.425104,25531.0,9.894551083364074e-07,1e-06,0.144446040758568,2911419,127729899,862.3893272135276,329.99506482315616,31.748198339338863,51064,2.461892,0.31257,0.302024,0.523111,1.7e-05,1.62119,0.065431,3.138866
Bump_2911,acg-cg-oshmpi,4,16,56216571,2,acg-results/acg-cg-oshmpi/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-004-nodes-0016-procs-56216571-2-stderr.txt,valid,8.444276,25565.0,9.769280171346524e-07,1e-06,0.144432676684102,2911419,127729899,861.5771542588138,330.30612165069437,31.800711882969566,51132,2.465329,0.311736,0.301667,0.525371,1.7e-05,1.626034,0.065488,3.148632
Bump_2911,acg-cg-oshmpi,4,16,56216571,3,acg-results/acg-cg-oshmpi/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-004-nodes-0016-procs-56216571-3-stderr.txt,valid,8.311519,25267.0,9.685917971047203e-07,1e-06,0.14453753740723,2911419,127729899,865.1357516516535,328.94759963588876,31.61209830615799,50536,2.436195,0.308211,0.297811,0.517409,1.7e-05,1.597549,0.064757,3.089568
Bump_2911,acg-cg-oshmpi,8,32,56216558,1,acg-results/acg-cg-oshmpi/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-008-nodes-0032-procs-56216558-1-stderr.txt,valid,9.699423,25982.0,8.928228640202265e-07,1e-06,0.144311531125575,2911419,127729899,762.3198450930535,373.3131783542452,52.02089827964438,51966,1.60892,0.278127,0.272674,0.506295,1.6e-05,2.703318,0.069067,4.260993
Bump_2911,acg-cg-oshmpi,8,32,56216558,2,acg-results/acg-cg-oshmpi/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-008-nodes-0032-procs-56216558-2-stderr.txt,valid,9.592414,25539.0,9.997608059899653e-07,1e-06,0.144415393100186,2911419,127729899,757.6816807706591,375.5986530404479,53.57762333594362,51080,1.599908,0.278669,0.270264,0.503978,1.5e-05,2.736745,0.068572,4.134247
Bump_2911,acg-cg-oshmpi,8,32,56216558,3,acg-results/acg-cg-oshmpi/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-008-nodes-0032-procs-56216558-3-stderr.txt,valid,9.372607,25772.0,9.945927747273337e-07,1e-06,0.144352000580622,2911419,127729899,782.5252996708386,363.6740260748099,50.00343382609708,51546,1.583158,0.271862,0.266045,0.49413,1.6e-05,2.577477,0.067432,4.112482
Bump_2911,acg-cg-oshmpi,8,32,56216566,1,acg-results/acg-cg-oshmpi/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-008-nodes-0032-procs-56216566-1-stderr.txt,valid,8.103899,25102.0,9.82345138955506e-07,1e-06,0.144530358082856,2911419,127729899,881.5062390846678,322.83877778663054,34.45743536629088,50206,1.53301,0.263316,0.257286,0.479251,1.6e-05,1.72997,0.064427,3.776619
Bump_2911,acg-cg-oshmpi,8,32,56216566,2,acg-results/acg-cg-oshmpi/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-008-nodes-0032-procs-56216566-2-stderr.txt,valid,8.274793,25667.0,9.256062002529284e-07,1e-06,0.144421825274525,2911419,127729899,882.7316686510466,322.39034557992755,34.47746220975534,51336,1.572993,0.268555,0.263442,0.490134,1.6e-05,1.769935,0.065911,3.843803
Bump_2911,acg-cg-oshmpi,8,32,56216566,3,acg-results/acg-cg-oshmpi/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-008-nodes-0032-procs-56216566-3-stderr.txt,valid,8.091919,25236.0,9.544431469784248e-07,1e-06,0.144524678975303,2911419,127729899,887.5237683179972,320.6498256459027,34.28537464833379,50474,1.548227,0.265534,0.258666,0.482874,1.5e-05,1.73052,0.064792,3.741286
Bump_2911,acg-cg-oshmpi,8,32,56216572,1,acg-results/acg-cg-oshmpi/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-008-nodes-0032-procs-56216572-1-stderr.txt,valid,8.332113,25864.0,9.96674043204599e-07,1e-06,0.144354185624148,2911419,127729899,883.3873122301629,322.1509820600062,34.355577034602746,51730,1.57851,0.271443,0.265688,0.493984,1.6e-05,1.777214,0.066292,3.87896
Bump_2911,acg-cg-oshmpi,8,32,56216572,2,acg-results/acg-cg-oshmpi/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-008-nodes-0032-procs-56216572-2-stderr.txt,valid,8.358434,25912.0,9.071807650978242e-07,1e-06,0.144325127710013,2911419,127729899,882.239718551585,322.57000617474534,34.22259097750164,51826,1.587227,0.271971,0.267337,0.494393,1.6e-05,1.77362,0.066453,3.897411
Bump_2911,acg-cg-oshmpi,8,32,56216572,3,acg-results/acg-cg-oshmpi/suitesparse/Bump_2911/Bump_2911-rtol-1e-6-008-nodes-0032-procs-56216572-3-stderr.txt,valid,8.003543,24997.0,9.954838493498676e-07,1e-06,0.144587047952334,2911419,127729899,888.8260187609411,320.18014161699404,34.249839987198975,49996,1.530051,0.261877,0.255593,0.476683,1.6e-05,1.712355,0.064097,3.702866
Queen_4147,acg-cg-oshmpi,1,2,56216574,1,acg-results/acg-cg-oshmpi/suitesparse/Queen_4147/Queen_4147-rtol-1e-6-001-nodes-0002-procs-56216574-1-stderr.txt,valid,49.843968,26906.0,9.90474145751828e-07,1e-06,0.190145132651023,4147110,329499284,378.1300914886231,1852.5224113580612,26.848329431003087,53814,42.418927,1.092995,0.580395,3.094632,4.9e-05,1.444816,0.079584,1.132569
